Date,Nifty,Gold,Liquid
2009-08-23,4528.8,954.7,184.7214699530325
2009-08-24,4642.8,943.7,184.738459267406
2009-08-25,4659.35,946.0,184.75545014433092
2009-08-26,4680.85,945.8,184.7724425839511
2009-08-27,4688.2,947.3,184.7896431265651
2009-08-28,4732.35,958.8,184.80684527038468
2009-08-29,4732.35,958.8,184.8240490155589
2009-08-30,4732.35,958.8,184.84125436223684
2009-08-31,4662.1,953.5,184.8584613105676
2009-09-01,4625.35,956.5,184.87566986070016
2009-09-02,4608.35,978.5,184.89288001278385
2009-09-03,4593.55,997.7,184.9100917669676
2009-09-04,4680.4,996.7,184.9273051234006
2009-09-05,4680.4,996.7,184.9445200822321
2009-09-06,4680.4,996.7,184.9617366436111
2009-09-07,4782.9,999.8,184.9789548076869
2009-09-08,4805.25,999.8,184.9961745746087
2009-09-09,4814.25,997.1,185.01339594452568
2009-09-10,4819.4,996.8,185.03061891758705
2009-09-11,4829.55,1006.4,185.04784349394205
2009-09-12,4829.55,1006.4,185.0650696737399
2009-09-13,4829.55,1006.4,185.08229745712995
2009-09-14,4808.6,1001.1,185.09952684426145
2009-09-15,4892.1,1006.3,185.1167578352837
2009-09-16,4958.4,1020.2,185.13399043034596
2009-09-17,4965.55,1013.5,185.15122462959755
2009-09-18,4976.05,1010.3,185.16846043318785
2009-09-19,4976.05,1010.3,185.18569784126615
2009-09-20,4976.05,1010.3,185.20293685398192
2009-09-21,4976.05,1004.9,185.22017747148445
2009-09-22,5020.2,1015.5,185.23741969392316
2009-09-23,4969.95,1014.4,185.25466352144736
2009-09-24,4986.55,998.9,185.27190895420665
2009-09-25,4958.95,991.6,185.2891559923503
2009-09-26,4958.95,991.6,185.30640463602785
2009-09-27,4958.95,991.6,185.3236548853887
2009-09-28,4958.95,994.1,185.3409067405824
2009-09-29,5006.85,994.4,185.35816020175832
2009-09-30,5083.95,1009.3,185.37417311547745
2009-10-01,5083.4,1000.7,185.3901874125368
2009-10-02,5083.4,1004.3,185.40620309305595
2009-10-03,5083.4,1004.3,185.4222201571544
2009-10-04,5083.4,1004.3,185.4382386049516
2009-10-05,5003.2,1017.8,185.4542584365672
2009-10-06,5027.4,1039.7,185.47027965212067
2009-10-07,4985.75,1044.4,185.4863022517316
2009-10-08,5002.25,1056.3,185.5027404035643
2009-10-09,4945.2,1048.6,185.51918001217757
2009-10-10,4945.2,1048.6,185.53562107770043
2009-10-11,4945.2,1048.6,185.55206360026207
2009-10-12,5054.25,1057.5,185.5685075799916
2009-10-13,5054.25,1065.0,185.58495301701817
2009-10-14,5118.2,1064.7,185.60139991147088
2009-10-15,5108.85,1050.6,185.6178482634789
2009-10-16,5142.15,1051.5,185.63429807317144
2009-10-17,5141.8,1051.5,185.6507493406777
2009-10-18,5141.8,1051.5,185.6672020661268
2009-10-19,5141.8,1058.1,185.683656249648
2009-10-20,5114.45,1058.6,185.70011189137048
2009-10-21,5063.6,1064.5,185.7165689914235
2009-10-22,4988.6,1058.6,185.73302754993628
2009-10-23,4997.05,1056.4,185.74948756703807
2009-10-24,4997.05,1056.4,185.76594904285813
2009-10-25,4997.05,1056.4,185.7824119775258
2009-10-26,4970.9,1042.8,185.7988763711703
2009-10-27,4846.7,1035.4,185.8153422239209
2009-10-28,4826.15,1030.5,185.831809535907
2009-10-29,4750.55,1047.1,185.84827830725783
2009-10-30,4711.7,1040.4,185.8647485381028
2009-10-31,4711.7,1040.4,185.8812202285712
2009-11-01,4711.7,1040.4,185.8976933787924
2009-11-02,4711.7,1054.0,185.91416798889577
2009-11-03,4563.9,1084.9,185.93064405901063
2009-11-04,4710.8,1087.3,185.9471215892665
2009-11-05,4765.55,1089.3,185.9638079235693
2009-11-06,4796.15,1095.7,185.9804957552535
2009-11-07,4796.15,1095.7,185.99718508445335
2009-11-08,4796.15,1095.7,186.0138759113034
2009-11-09,4898.4,1101.4,186.0305682359379
2009-11-10,4881.7,1102.5,186.0472620584913
2009-11-11,5003.95,1114.6,186.06395737909804
2009-11-12,4952.65,1106.6,186.08065419789253
2009-11-13,4998.95,1116.7,186.0973525150092
2009-11-14,4998.95,1116.7,186.11405233058255
2009-11-15,4998.95,1116.7,186.13075364474705
2009-11-16,5058.05,1139.2,186.14745645763716
2009-11-17,5062.25,1139.4,186.1641607693873
2009-11-18,5054.7,1141.2,186.1808665801321
2009-11-19,4989.0,1141.9,186.19757389000597
2009-11-20,5052.45,1146.8,186.21428269914344
2009-11-21,5052.45,1146.8,186.23099300767916
2009-11-22,5052.45,1146.8,186.24770481574757
2009-11-23,5103.55,1164.7,186.26441812348324
2009-11-24,5090.55,1165.8,186.2811329310208
2009-11-25,5108.15,1187.0,186.2978492384948
2009-11-26,5005.55,1175.5,186.3145670460399
2009-11-27,4941.75,1175.5,186.33128635379063
2009-11-28,4941.75,1175.5,186.3480071618817
2009-11-29,4941.75,1175.5,186.36472947044768
2009-11-30,5032.7,1182.3,186.3814532796232
2009-12-01,5122.0,1200.2,186.39817858954297
2009-12-02,5123.25,1213.0,186.41490540034164
2009-12-03,5131.7,1218.3,186.43184208826736
2009-12-04,5108.9,1169.5,186.4487803149724
2009-12-05,5108.9,1169.5,186.46572008059653
2009-12-06,5108.9,1169.5,186.4826613852796
2009-12-07,5066.7,1164.0,186.4996042291614
2009-12-08,5147.95,1143.4,186.51654861238185
2009-12-09,5112.0,1120.9,186.5334945350807
2009-12-10,5134.65,1126.2,186.55085901474456
2009-12-11,5117.3,1119.9,186.56822511087495
2009-12-12,5117.3,1119.9,186.5855928236224
2009-12-13,5117.3,1119.9,186.60296215313736
2009-12-14,5105.7,1123.8,186.6203330995704
2009-12-15,5033.05,1123.0,186.63770566307187
2009-12-16,5042.05,1136.2,186.6550798437925
2009-12-17,5041.75,1107.4,186.67391666534328
2009-12-18,4987.7,1111.5,186.69275538786485
2009-12-19,4987.7,1111.5,186.711596011549
2009-12-20,4987.7,1111.5,186.7304385365876
2009-12-21,4952.6,1096.0,186.74928296317253
2009-12-22,4985.85,1086.7,186.76812929149568
2009-12-23,5144.6,1094.0,186.78697752174895
2009-12-24,5178.4,1104.8,186.8062457499069
2009-12-25,5178.4,1104.8,186.82551596570136
2009-12-26,5178.4,1104.8,186.8447881693374
2009-12-27,5178.4,1104.8,186.86406236102
2009-12-28,5178.4,1107.9,186.88333854095436
2009-12-29,5187.95,1098.1,186.9026167093454
2009-12-30,5169.45,1092.5,186.9218968663984
2009-12-31,5201.05,1096.2,186.94076061453836
2010-01-01,5201.05,1096.2,186.9596262663664
2010-01-02,5201.05,1096.2,186.97849382207465
2010-01-03,5201.05,1096.2,186.9973632818553
2010-01-04,5232.2,1118.3,187.01623464590048
2010-01-05,5277.9,1118.7,187.03510791440235
2010-01-06,5281.8,1136.5,187.05398308755312
2010-01-07,5263.1,1133.7,187.07132273554703
2010-01-08,5244.75,1138.9,187.08866399090252
2010-01-09,5244.75,1138.9,187.10600685376863
2010-01-10,5244.75,1138.9,187.1233513242944
2010-01-11,5249.4,1151.4,187.14069740262883
2010-01-12,5210.4,1129.4,187.15804508892091
2010-01-13,5233.95,1136.8,187.17539438331983
2010-01-14,5259.9,1143.0,187.19491241807492
2010-01-15,5252.2,1130.5,187.21443248810652
2010-01-16,5252.2,1130.5,187.2339545936269
2010-01-17,5252.2,1130.5,187.25347873484824
2010-01-18,5274.85,1140.0,187.2730049119828
2010-01-19,5225.65,1140.0,187.29253312524293
2010-01-20,5221.7,1112.6,187.31206337484096
2010-01-21,5094.15,1103.2,187.3322253374324
2010-01-22,5036.0,1089.7,187.35238947022435
2010-01-23,5036.0,1089.7,187.3725557734504
2010-01-24,5036.0,1089.7,187.3927242473442
2010-01-25,5007.9,1095.7,187.41289489213935
2010-01-26,5007.9,1098.3,187.4330677080696
2010-01-27,4853.1,1084.5,187.45324269536852
2010-01-28,4867.25,1084.8,187.47383995496185
2010-01-29,4882.05,1083.8,187.4944394777707
2010-01-30,4882.05,1083.8,187.51504126404384
2010-01-31,4882.05,1083.8,187.53564531403
2010-02-01,4899.7,1105.0,187.55625162797784
2010-02-02,4830.1,1118.0,187.5768602061362
2010-02-03,4931.85,1112.0,187.59747104875385
2010-02-04,4845.35,1063.0,187.61850458000092
2010-02-05,4718.65,1052.8,187.63954046953916
2010-02-06,4757.25,1052.8,187.6605787176328
2010-02-07,4757.25,1052.8,187.68161932454632
2010-02-08,4760.4,1066.2,187.70266229054425
2010-02-09,4792.65,1077.2,187.72370761589107
2010-02-10,4757.2,1076.3,187.7447553008513
2010-02-11,4826.85,1094.7,187.76580534568947
2010-02-12,4826.85,1090.0,187.7868577506702
2010-02-13,4826.85,1090.0,187.8079125160581
2010-02-14,4826.85,1090.0,187.8289696421179
2010-02-15,4801.95,1119.8,187.85002912911415
2010-02-16,4855.75,1119.8,187.87109097731167
2010-02-17,4914.0,1120.1,187.89215518697512
2010-02-18,4887.75,1118.7,187.91343281531076
2010-02-19,4844.9,1122.1,187.93471285320655
2010-02-20,4844.9,1122.1,187.95599530093557
2010-02-21,4844.9,1122.1,187.97728015877053
2010-02-22,4856.4,1113.1,187.99856742698444
2010-02-23,4870.05,1103.2,188.01985710585024
2010-02-24,4858.6,1097.2,188.04114919564097
2010-02-25,4859.75,1108.5,188.0624436966296
2010-02-26,4922.3,1118.9,188.0837406090892
2010-02-27,4922.3,1118.9,188.1050399332929
2010-02-28,4922.3,1118.9,188.1263416695137
2010-03-01,4922.3,1118.3,188.14764581802484
2010-03-02,5017.0,1137.4,188.1689523790995
2010-03-03,5088.1,1143.3,188.1902613530108
2010-03-04,5080.25,1133.1,188.21199500804315
2010-03-05,5088.7,1135.2,188.2337311730447
2010-03-06,5088.7,1135.2,188.25546984830532
2010-03-07,5088.7,1135.2,188.27721103411497
2010-03-08,5124.0,1124.0,188.2989547307635
2010-03-09,5101.5,1122.3,188.3207009385409
2010-03-10,5116.25,1108.1,188.3424496577373
2010-03-11,5133.4,1108.2,188.36483506089084
2010-03-12,5137.0,1101.7,188.3872231246569
2010-03-13,5137.0,1101.7,188.4096138493517
2010-03-14,5137.0,1101.7,188.43200723529145
2010-03-15,5128.9,1105.4,188.4544032827925
2010-03-16,5198.1,1122.5,188.4768019921712
2010-03-17,5231.9,1124.2,188.49920336374385
2010-03-18,5245.9,1127.5,188.5220308754893
2010-03-19,5262.8,1107.6,188.54486115167765
2010-03-20,5262.8,1107.6,188.56769419264376
2010-03-21,5262.8,1107.6,188.5905299987224
2010-03-22,5205.2,1099.5,188.6133685702484
2010-03-23,5225.3,1103.7,188.63620990755675
2010-03-24,5225.3,1088.8,188.65905401098232
2010-03-25,5260.4,1092.9,188.6819008808601
2010-03-26,5282.0,1104.3,188.70475051752516
2010-03-27,5282.0,1104.3,188.72760292131244
2010-03-28,5282.0,1104.3,188.7504580925572
2010-03-29,5302.85,1110.3,188.77331603159445
2010-03-30,5262.45,1105.7,188.79617673875944
2010-03-31,5249.1,1114.5,188.81882814196973
2010-04-01,5290.5,1126.1,188.8414822628519
2010-04-02,5290.5,1126.1,188.8641391017321
2010-04-03,5290.5,1126.1,188.88679865893636
2010-04-04,5290.5,1126.1,188.9094609347908
2010-04-05,5368.4,1133.8,188.93212592962163
2010-04-06,5366.0,1136.0,188.9547936437551
2010-04-07,5374.65,1153.0,188.97746407751745
2010-04-08,5304.45,1152.9,188.9980170594119
2010-04-09,5361.75,1161.9,189.01857227662612
2010-04-10,5361.75,1161.9,189.0391297294033
2010-04-11,5361.75,1161.9,189.0596894179865
2010-04-12,5339.7,1162.2,189.0802513426189
2010-04-13,5322.95,1153.4,189.10081550354369
2010-04-14,5322.95,1159.6,189.12286621288467
2010-04-15,5273.6,1160.3,189.14491949351964
2010-04-16,5262.6,1136.9,189.1669753457484
2010-04-17,5262.6,1136.9,189.18903376987075
2010-04-18,5262.6,1136.9,189.21109476618668
2010-04-19,5203.65,1135.8,189.2331583349961
2010-04-20,5230.1,1139.2,189.255224476599
2010-04-21,5244.9,1148.8,189.2772931912954
2010-04-22,5269.35,1142.9,189.29893977225345
2010-04-23,5304.1,1153.7,189.32058882880935
2010-04-24,5304.1,1153.7,189.34224036124635
2010-04-25,5304.1,1153.7,189.36389436984743
2010-04-26,5322.45,1154.0,189.38555085489588
2010-04-27,5308.35,1162.2,189.4072098166749
2010-04-28,5215.45,1171.8,189.42887125546773
2010-04-29,5254.15,1168.8,189.45053517155765
2010-04-30,5278.0,1180.7,189.472201565228
2010-05-01,5278.0,1180.7,189.49387043676205
2010-05-02,5278.0,1180.7,189.5155417864433
2010-05-03,5222.75,1183.3,189.53721561455504
2010-05-04,5148.5,1169.2,189.5588919213808
2010-05-05,5124.9,1175.0,189.58057070720403
2010-05-06,5090.85,1197.3,189.60203953818927
2010-05-07,5018.05,1210.4,189.6235108003873
2010-05-08,5018.05,1210.4,189.64498449407336
2010-05-09,5018.05,1210.4,189.6664606195229
2010-05-10,5193.6,1200.8,189.6879391770112
2010-05-11,5136.15,1220.3,189.70942016681377
2010-05-12,5156.65,1243.1,189.73090358920604
2010-05-13,5178.9,1229.2,189.7526020470376
2010-05-14,5093.5,1227.8,189.7743029864
2010-05-15,5093.5,1227.8,189.79600640757684
2010-05-16,5093.5,1227.8,189.81771231085213
2010-05-17,5059.9,1228.1,189.83942069650965
2010-05-18,5066.2,1214.6,189.86113156483333
2010-05-19,4919.65,1193.1,189.88284491610708
2010-05-20,4947.6,1188.6,189.9047740436735
2010-05-21,4931.15,1176.1,189.92670570378385
2010-05-22,4931.15,1176.1,189.94863989673047
2010-05-23,4931.15,1176.1,189.970576622806
2010-05-24,4943.95,1194.0,189.9925158823029
2010-05-25,4806.75,1198.0,190.01445767551385
2010-05-26,4917.4,1213.4,190.0364020027313
2010-05-27,5003.1,1214.4,190.06262234037865
2010-05-28,5066.55,1215.0,190.088846295786
2010-05-29,5066.55,1215.0,190.11507386945252
2010-05-30,5066.55,1215.0,190.1413050618776
2010-05-31,5086.3,1226.9,190.1675398735604
2010-06-01,4970.2,1226.9,190.19377830500028
2010-06-02,5019.85,1222.6,190.22002035669675
2010-06-03,5110.5,1210.0,190.24712332211777
2010-06-04,5135.5,1217.7,190.2742301492287
2010-06-05,5135.5,1217.7,190.3013408385798
2010-06-06,5135.5,1217.7,190.3284553907213
2010-06-07,5034.0,1240.8,190.35557380620364
2010-06-08,4987.1,1245.6,190.38269608557724
2010-06-09,5000.3,1229.9,190.40982222939263
2010-06-10,5078.6,1222.2,190.4371671665478
2010-06-11,5119.35,1230.2,190.4645160307356
2010-06-12,5119.35,1230.2,190.49186882252
2010-06-13,5119.35,1230.2,190.519225542465
2010-06-14,5197.7,1224.5,190.5465861911348
2010-06-15,5222.35,1234.4,190.57395076909364
2010-06-16,5233.35,1230.5,190.6013192769057
2010-06-17,5274.85,1248.7,190.62933662644863
2010-06-18,5262.6,1258.3,190.6573580943884
2010-06-19,5262.6,1258.3,190.6853836813304
2010-06-20,5262.6,1258.3,190.7134133878801
2010-06-21,5353.3,1240.7,190.74144721464316
2010-06-22,5316.55,1240.8,190.76948516222507
2010-06-23,5323.15,1234.8,190.79752723123167
2010-06-24,5320.6,1245.9,190.82557342226875
2010-06-25,5269.05,1256.2,190.85362373594225
2010-06-26,5269.05,1256.2,190.8816781728581
2010-06-27,5269.05,1256.2,190.9097367336225
2010-06-28,5333.5,1238.6,190.9377994188416
2010-06-29,5256.15,1242.4,190.96586622912164
2010-06-30,5312.5,1245.9,190.993937165069
2010-07-01,5251.4,1206.7,191.0215815752072
2010-07-02,5237.1,1207.7,191.0492299865897
2010-07-03,5237.1,1207.7,191.07688239979572
2010-07-04,5237.1,1207.7,191.10453881540448
2010-07-05,5235.9,1195.1,191.13219923399524
2010-07-06,5289.05,1195.1,191.1598636561474
2010-07-07,5241.1,1198.9,191.18753208244044
2010-07-08,5296.85,1196.1,191.21563403064928
2010-07-09,5352.45,1209.8,191.24374010945957
2010-07-10,5352.45,1209.8,191.2718503194784
2010-07-11,5352.45,1209.8,191.299964661313
2010-07-12,5383.0,1198.7,191.32808313557075
2010-07-13,5400.65,1213.5,191.35620574285903
2010-07-14,5386.15,1207.0,191.38433248378536
2010-07-15,5378.75,1208.3,191.4126783386184
2010-07-16,5393.9,1188.2,191.4410283917444
2010-07-17,5393.9,1188.2,191.46938264378505
2010-07-18,5393.9,1188.2,191.4977410953624
2010-07-19,5386.45,1181.9,191.52610374709823
2010-07-20,5368.0,1191.7,191.5544705996149
2010-07-21,5399.35,1191.8,191.58284165353436
2010-07-22,5441.95,1195.6,191.6129490283213
2010-07-23,5449.1,1187.8,191.6430611345029
2010-07-24,5449.1,1187.8,191.6731779728226
2010-07-25,5449.1,1187.8,191.70329954402405
2010-07-26,5418.6,1183.1,191.73342584885103
2010-07-27,5430.6,1158.0,191.76355688804745
2010-07-28,5397.55,1160.4,191.79369266235733
2010-07-29,5408.9,1171.2,191.8238331725248
2010-07-30,5367.6,1183.9,191.85397841929407
2010-07-31,5367.6,1183.9,191.8841284034095
2010-08-01,5367.6,1183.9,191.9142831256156
2010-08-02,5431.65,1185.4,191.94444258665692
2010-08-03,5439.55,1187.5,191.97460678727825
2010-08-04,5467.85,1195.9,192.00477572822436
2010-08-05,5447.1,1199.3,192.03625451667463
2010-08-06,5439.25,1205.3,192.06773846600765
2010-08-07,5439.25,1205.3,192.0992275770694
2010-08-08,5439.25,1205.3,192.13072185070624
2010-08-09,5486.15,1202.6,192.1622212877645
2010-08-10,5460.7,1198.0,192.1937258890908
2010-08-11,5420.6,1199.2,192.22523565553172
2010-08-12,5416.45,1216.7,192.25762165790613
2010-08-13,5452.1,1216.6,192.29001311665644
2010-08-14,5452.1,1216.6,192.32241003270195
2010-08-15,5452.1,1216.6,192.3548124069621
2010-08-16,5418.3,1226.2,192.38722024035656
2010-08-17,5414.15,1228.3,192.41963353380504
2010-08-18,5479.15,1231.4,192.4520522882274
2010-08-19,5540.2,1235.4,192.48513031425568
2010-08-20,5530.65,1228.8,192.51821402562624
2010-08-21,5530.65,1228.8,192.55130342331643
2010-08-22,5530.65,1228.8,192.58439850830348
2010-08-23,5543.5,1228.5,192.61749928156493
2010-08-24,5505.1,1233.4,192.6506057440785
2010-08-25,5462.35,1241.3,192.68371789682192
2010-08-26,5477.9,1237.7,192.71639916697964
2010-08-27,5408.7,1237.9,192.74908598023893
2010-08-28,5408.7,1237.9,192.78177833753995
2010-08-29,5408.7,1237.9,192.81447623982305
2010-08-30,5415.45,1239.2,192.8471796880287
2010-08-31,5402.4,1250.3,192.8798886830976
2010-09-01,5471.85,1248.1,192.91260322597043
2010-09-02,5486.15,1253.4,192.94466794326505
2010-09-03,5479.4,1251.1,192.97673799015485
2010-09-04,5479.4,1251.1,193.0088133675258
2010-09-05,5479.4,1251.1,193.04089407626384
2010-09-06,5576.95,1259.3,193.0729801172552
2010-09-07,5604.0,1259.3,193.105071491386
2010-09-08,5607.85,1257.5,193.13716819954288
2010-09-09,5640.05,1250.9,193.16905117744065
2010-09-10,5640.05,1246.5,193.2009394185629
2010-09-11,5640.05,1246.5,193.23283292377857
2010-09-12,5640.05,1246.5,193.2647316939566
2010-09-13,5760.0,1247.1,193.2966357299661
2010-09-14,5795.55,1271.7,193.3285450326765
2010-09-15,5860.95,1268.7,193.36045960295695
2010-09-16,5828.7,1273.8,193.39303686724
2010-09-17,5884.95,1277.5,193.4256196201226
2010-09-18,5884.95,1277.5,193.4582078625296
2010-09-19,5884.95,1277.5,193.4908015953858
2010-09-20,5980.45,1280.8,193.52340081961623
2010-09-21,6009.05,1274.3,193.55600553614613
2010-09-22,5991.0,1292.1,193.5886157459008
2010-09-23,5959.55,1296.3,193.6214504966504
2010-09-24,6018.3,1298.1,193.65429081653355
2010-09-25,6018.3,1298.1,193.68713670649487
2010-09-26,6018.3,1298.1,193.71998816747907
2010-09-27,6035.65,1298.6,193.75284520043107
2010-09-28,6029.5,1308.3,193.78570780629596
2010-09-29,5991.3,1310.3,193.81857598601889
2010-09-30,6029.95,1309.6,193.85188888564764
2010-10-01,6143.4,1317.8,193.88520751098804
2010-10-02,6143.4,1317.8,193.91853186302424
2010-10-03,6143.4,1317.8,193.9518619427405
2010-10-04,6159.45,1316.8,193.9851977511213
2010-10-05,6145.8,1340.3,194.0185392891512
2010-10-06,6186.45,1347.7,194.05188655781507
2010-10-07,6120.3,1335.0,194.08589986616116
2010-10-08,6103.45,1345.3,194.11991913634125
2010-10-09,6103.45,1345.3,194.1539443694004
2010-10-10,6103.45,1345.3,194.18797556638376
2010-10-11,6135.85,1354.4,194.2220127283367
2010-10-12,6090.9,1346.7,194.25605585630467
2010-10-13,6233.9,1370.5,194.2901049513335
2010-10-14,6177.35,1377.6,194.32504203831533
2010-10-15,6062.65,1372.0,194.35998540765544
2010-10-16,6062.65,1372.0,194.3949350604835
2010-10-17,6062.65,1372.0,194.42989099792945
2010-10-18,6075.95,1372.1,194.4648532211233
2010-10-19,6027.3,1336.0,194.49982173119537
2010-10-20,5982.1,1344.2,194.5347965292762
2010-10-21,6101.5,1325.6,194.57088193457437
2010-10-22,6066.05,1325.1,194.60697403356687
2010-10-23,6066.05,1325.1,194.64307282749544
2010-10-24,6066.05,1325.1,194.6791783176019
2010-10-25,6105.8,1338.9,194.7152905051284
2010-10-26,6082.0,1338.6,194.7514093913173
2010-10-27,6012.65,1322.6,194.7875349774112
2010-10-28,5987.7,1342.5,194.82411020617064
2010-10-29,6017.7,1357.6,194.86069230265585
2010-10-30,6017.7,1357.6,194.89728126815623
2010-10-31,6017.7,1357.6,194.9338771039617
2010-11-01,6117.55,1350.6,194.97047981136225
2010-11-02,6119.0,1356.9,195.00708939164812
2010-11-03,6160.5,1337.6,195.04370584610996
2010-11-04,6281.8,1383.1,195.0798856519949
2010-11-05,6312.45,1397.7,195.1160721690852
2010-11-06,6312.45,1397.7,195.15226539862573
2010-11-07,6312.45,1397.7,195.1884653418616
2010-11-08,6273.2,1403.2,195.2246720000381
2010-11-09,6301.55,1410.1,195.260885374401
2010-11-10,6275.7,1399.3,195.297105466196
2010-11-11,6194.25,1403.3,195.33377637693636
2010-11-12,6071.65,1365.5,195.37045417336856
2010-11-13,6071.65,1365.5,195.40713885678565
2010-11-14,6071.65,1365.5,195.44383042848068
2010-11-15,6121.6,1368.5,195.48052888974712
2010-11-16,5988.7,1338.4,195.5172342418786
2010-11-17,5988.7,1336.9,195.55372418575203
2010-11-18,5998.8,1353.0,195.59022093984865
2010-11-19,5890.3,1352.3,195.62672450543943
2010-11-20,5890.3,1352.3,195.66323488379567
2010-11-21,5890.3,1352.3,195.69975207618893
2010-11-22,6010.0,1357.8,195.7362760838908
2010-11-23,5934.75,1377.6,195.7728069081733
2010-11-24,5865.75,1373.0,195.80934455030865
2010-11-25,5799.75,1362.4,195.84611164411163
2010-11-26,5751.95,1362.4,195.8828856416668
2010-11-27,5751.95,1362.4,195.91966654427048
2010-11-28,5751.95,1362.4,195.9564543532192
2010-11-29,5830.0,1367.5,195.9932490698097
2010-11-30,5862.7,1386.1,196.0300506953392
2010-12-01,5960.9,1388.3,196.0668592311048
2010-12-02,6011.7,1389.3,196.10412052907037
2010-12-03,5992.8,1406.2,196.14138890831583
2010-12-04,5992.8,1406.2,196.17866437018716
2010-12-05,5992.8,1406.2,196.21594691603013
2010-12-06,5992.25,1416.1,196.2532365471912
2010-12-07,5976.55,1409.0,196.29053326501676
2010-12-08,5903.7,1383.2,196.3278370708536
2010-12-09,5766.5,1392.8,196.3667121341316
2010-12-10,5857.35,1384.9,196.4055948950981
2010-12-11,5857.35,1384.9,196.44448535527744
2010-12-12,5857.35,1384.9,196.48338351619407
2010-12-13,5907.65,1398.0,196.52228937937284
2010-12-14,5944.1,1404.3,196.56120294633888
2010-12-15,5892.3,1386.2,196.60012421861765
2010-12-16,5948.75,1371.0,196.63882912745632
2010-12-17,5948.75,1379.2,196.6775416561781
2010-12-18,5948.75,1379.2,196.71626180628317
2010-12-19,5948.75,1379.2,196.75498957927184
2010-12-20,5947.05,1386.1,196.793724976645
2010-12-21,6000.65,1388.8,196.8324679999036
2010-12-22,5984.4,1387.4,196.8712186505489
2010-12-23,5980.0,1380.5,196.9099769300826
2010-12-24,6011.6,1380.5,196.94874284000656
2010-12-25,6011.6,1380.5,196.987516381823
2010-12-26,6011.6,1380.5,197.02629755703444
2010-12-27,5998.1,1382.9,197.06508636714364
2010-12-28,5996.0,1405.6,197.1038828136537
2010-12-29,6060.35,1413.5,197.14268689806804
2010-12-30,6101.85,1405.9,197.1814986218903
2010-12-31,6134.5,1421.4,197.2203179866245
2011-01-01,6134.5,1421.4,197.2591449937749
2011-01-02,6134.5,1421.4,197.29797964484604
2011-01-03,6157.6,1422.9,197.33682194134283
2011-01-04,6146.35,1378.8,197.3756718847704
2011-01-05,6079.8,1373.7,197.41452947663424
2011-01-06,6048.25,1371.7,197.45294526234696
2011-01-07,5904.6,1368.9,197.49136852356105
2011-01-08,5904.6,1368.9,197.52979926173128
2011-01-09,5904.6,1368.9,197.5682374783125
2011-01-10,5762.85,1374.1,197.6066831747601
2011-01-11,5754.1,1384.3,197.6451363525296
2011-01-12,5863.25,1385.8,197.6835970130767
2011-01-13,5751.9,1387.0,197.7222904629984
2011-01-14,5654.55,1360.5,197.76099148655328
2011-01-15,5654.55,1360.5,197.7997000852239
2011-01-16,5654.55,1360.5,197.8384162604929
2011-01-17,5654.75,1368.2,197.87714001384327
2011-01-18,5724.05,1368.2,197.9158713467584
2011-01-19,5691.05,1370.2,197.9546102607217
2011-01-20,5711.6,1346.5,197.9935818288974
2011-01-21,5696.5,1341.0,198.03256106945372
2011-01-22,5696.5,1341.0,198.07154798390124
2011-01-23,5696.5,1341.0,198.11054257375065
2011-01-24,5743.25,1344.5,198.14954484051304
2011-01-25,5687.4,1332.3,198.18855478569975
2011-01-26,5687.4,1333.0,198.22779829147672
2011-01-27,5604.3,1318.4,198.26704956789783
2011-01-28,5512.15,1341.7,198.3063086165019
2011-01-29,5512.15,1341.7,198.34557543882775
2011-01-30,5512.15,1341.7,198.3848500364148
2011-01-31,5505.9,1334.5,198.42413241080257
2011-02-01,5417.2,1340.3,198.46342256353097
2011-02-02,5432.0,1332.1,198.50272049614017
2011-02-03,5526.75,1353.0,198.54179997145368
2011-02-04,5395.75,1349.0,198.5808871403916
2011-02-05,5395.75,1349.0,198.6199820044687
2011-02-06,5395.75,1349.0,198.6590845651999
2011-02-07,5396.0,1348.2,198.69819482410043
2011-02-08,5312.55,1364.1,198.73731278268585
2011-02-09,5253.55,1365.5,198.776438442472
2011-02-10,5225.8,1362.5,198.81534579888745
2011-02-11,5310.0,1360.4,198.85426077080496
2011-02-12,5310.0,1360.4,198.89318335971524
2011-02-13,5310.0,1360.4,198.9321135671091
2011-02-14,5456.0,1365.1,198.97105139447777
2011-02-15,5481.0,1374.1,199.0099968433128
2011-02-16,5481.7,1375.1,199.04894991510585
2011-02-17,5546.45,1385.1,199.08791061134903
2011-02-18,5458.95,1388.6,199.1268789335348
2011-02-19,5458.95,1388.6,199.16585488315576
2011-02-20,5458.95,1388.6,199.20483846170484
2011-02-21,5518.6,1401.1,199.2438296706753
2011-02-22,5469.2,1401.1,199.28282851156067
2011-02-23,5437.35,1414.0,199.3218349858548
2011-02-24,5262.7,1415.8,199.3608490950517
2011-02-25,5303.55,1409.3,199.39987084064597
2011-02-26,5303.55,1409.3,199.4389002241321
2011-02-27,5303.55,1409.3,199.4779372470053
2011-02-28,5333.25,1409.9,199.51698191076076
2011-03-01,5522.3,1431.2,199.556034216894
2011-03-02,5522.3,1437.7,199.595094166901
2011-03-03,5536.2,1416.4,199.63416176227787
2011-03-04,5538.75,1428.6,199.6732370045211
2011-03-05,5538.75,1428.6,199.71231989512745
2011-03-06,5538.75,1428.6,199.7514104355939
