start,Strategy,XIRR,Worst wealth drop
1989-03,60/20/20 annual rebal,0.1392572625496555,-0.05658269365603641
1989-03,Risk-parity SIP,0.08247038633466161,-0.019789870692685008
1989-03,Max-Sharpe SIP,0.10761478264612113,-0.02484771126992069
1989-03,Optimized SIP,0.09513119386836431,-0.021135989440361658
1989-04,Equity SIP,0.20999529115151522,-0.10949036107933907
1989-04,Equal-weight SIP,0.11418504641016149,-0.036516750647912266
1989-04,60/20/20 annual rebal,0.1395904564869924,-0.05477800047380965
1989-04,Risk-parity SIP,0.0815994117755565,-0.019704818965873727
1989-04,Max-Sharpe SIP,0.10632268739640234,-0.024304163570615267
1989-04,Optimized SIP,0.09385778517253851,-0.020584553104189496
1989-05,Equity SIP,0.21530745585408534,-0.10939643637020191
1989-05,Equal-weight SIP,0.11698365886779014,-0.0362741378966821
1989-05,60/20/20 annual rebal,0.14288684984293762,-0.05294874043432374
1989-05,Risk-parity SIP,0.08191320540554763,-0.019025413116084855
1989-05,Max-Sharpe SIP,0.10803908144237427,-0.023734589385342453
1989-05,Optimized SIP,0.09506508170138821,-0.020007480288368518
1989-06,Equity SIP,0.2127883715941268,-0.10930280662185654
1989-06,Equal-weight SIP,0.11321820961618287,-0.03604113335402648
1989-06,60/20/20 annual rebal,0.13943997305918135,-0.05220766460656301
1989-06,Risk-parity SIP,0.07707432167697952,-0.01894413626766389
1989-06,Max-Sharpe SIP,0.10348471118792966,-0.023151839290935117
1989-06,Optimized SIP,0.0904169770528003,-0.019587780015950185
1989-07,Equity SIP,0.20940150634810653,-0.10921002844846373
1989-07,Equal-weight SIP,0.10819255027899505,-0.03581818049628771
1989-07,60/20/20 annual rebal,0.1339511703522139,-0.051975954234028565
1989-07,Risk-parity SIP,0.07023221136159076,-0.03512606476465907
1989-07,Max-Sharpe SIP,0.09820542397283862,-0.025286037578656217
1989-07,Optimized SIP,0.08441467505809117,-0.029810311680219415
1989-08,Equity SIP,0.2153977617619638,-0.10911751277675363
1989-08,Equal-weight SIP,0.111611081475772,-0.03559312345085508
1989-08,60/20/20 annual rebal,0.13740995452964305,-0.051982024640001456
1989-08,Risk-parity SIP,0.07113396170966597,-0.03499102547430166
1989-08,Max-Sharpe SIP,0.10076796719321497,-0.025166647927827968
1989-08,Optimized SIP,0.08622557290560709,-0.029685250605614666
1989-09,Equity SIP,0.20612291721488923,-0.10902477037111447
1989-09,Equal-weight SIP,0.1056404701816478,-0.0353697823984187
1989-09,60/20/20 annual rebal,0.1322197948003703,-0.05075547993745466
1989-09,Risk-parity SIP,0.06769179760335993,-0.03485588664947914
1989-09,Max-Sharpe SIP,0.09617561326011971,-0.025047302646556413
1989-09,Optimized SIP,0.08215852631982515,-0.029560222516995194
