start,Strategy,XIRR,Worst wealth drop
2013-06,Optimized SIP,0.07398399244925735,0.0
2013-07,Equity SIP,0.12806990273984462,-0.06468683735046565
2013-07,Equal-weight SIP,0.07778926510916635,-0.009576265569242626
2013-07,60/20/20 annual rebal,0.09734582982146422,-0.020067814275102847
2013-07,Risk-parity SIP,0.07231861019561725,0.0
2013-07,Max-Sharpe SIP,0.07102745181208131,0.0
2013-07,Optimized SIP,0.07167212113099974,0.0
2013-08,Equity SIP,0.1473622382832099,-0.062319494751642224
2013-08,Equal-weight SIP,0.08231670026165466,-0.008927165443402774
2013-08,60/20/20 annual rebal,0.10801503686118971,-0.019529904583158175
2013-08,Risk-parity SIP,0.07327084906117971,0.0
2013-08,Max-Sharpe SIP,0.0718754541993098,0.0
2013-08,Optimized SIP,0.0725697175908422,0.0
2013-09,Equity SIP,0.15399933409694375,-0.05969090545463551
2013-09,Equal-weight SIP,0.08678748025022111,-0.008264257688434862
2013-09,60/20/20 annual rebal,0.11400272337855237,-0.01804863629778064
2013-09,Risk-parity SIP,0.07517315953726426,0.0
2013-09,Max-Sharpe SIP,0.07381946350404098,0.0
2013-09,Optimized SIP,0.0744900261152303,0.0
2013-10,Equity SIP,0.12168344314303632,-0.05665896944924642
2013-10,Equal-weight SIP,0.07610272706678947,-0.007585327431617328
2013-10,60/20/20 annual rebal,0.0947690439988192,-0.02184039754576772
2013-10,Risk-parity SIP,0.07159432339259791,0.0
2013-10,Max-Sharpe SIP,0.07047741399711228,0.0
2013-10,Optimized SIP,0.07102698838942546,0.0
2013-11,Equity SIP,0.0964778547706122,-0.08675463204392575
2013-11,Equal-weight SIP,0.07356158209777773,-0.006850105672165596
2013-11,60/20/20 annual rebal,0.0836502717860587,-0.027542268965203398
2013-11,Risk-parity SIP,0.07175106349355481,0.0
2013-11,Max-Sharpe SIP,0.07090684163905187,0.0
2013-11,Optimized SIP,0.07132018333062536,0.0
2013-12,Equity SIP,0.1114236624812251,-0.08622500806465894
2013-12,Equal-weight SIP,0.06998875763129106,-0.006105503408254442
2013-12,60/20/20 annual rebal,0.08740895329108116,-0.026375515117202375
2013-12,Risk-parity SIP,0.06900571727679626,0.0
2013-12,Max-Sharpe SIP,0.06799290337925834,0.0
2013-12,Optimized SIP,0.06849248703725014,0.0
2014-01,Equity SIP,0.10686290580706913,-0.08565851436754335
2014-01,Equal-weight SIP,0.07352792520368531,-0.005282126920117758
2014-01,60/20/20 annual rebal,0.08773721654094521,-0.0261263764878229
2014-01,Risk-parity SIP,0.07109485831452372,0.0
2014-01,Max-Sharpe SIP,0.0702276245188682,0.0
2014-01,Optimized SIP,0.07065751444337069,0.0
2014-02,Equity SIP,0.10182003811223375,-0.08507579149872957
2014-02,Equal-weight SIP,0.07749584585558736,-0.004389747982658121
2014-02,60/20/20 annual rebal,0.08830048582023849,-0.02482978255427304
2014-02,Risk-parity SIP,0.07336581132268268,0.0
2014-02,Max-Sharpe SIP,0.07264807612832873,0.0
2014-02,Optimized SIP,0.073002678949045,0.0
2014-03,Equity SIP,0.09616140668640934,-0.08444143087813738
2014-03,Equal-weight SIP,0.07257375285441135,-0.0037020833702080536
2014-03,60/20/20 annual rebal,0.08379098648656251,-0.02328995944316503
2014-03,Risk-parity SIP,0.07083773331783197,0.0
2014-03,Max-Sharpe SIP,0.07013425245931722,0.0
2014-03,Optimized SIP,0.0704782194784522,0.0
2014-04,Equity SIP,0.12201823821574397,-0.08379332936929906
2014-04,Equal-weight SIP,0.07854945740690078,-0.0032513398808438065
2014-04,60/20/20 annual rebal,0.09871988371896759,-0.024220272431945467
2014-04,Risk-parity SIP,0.07276388410015297,0.0
2014-04,Max-Sharpe SIP,0.07210590104562983,0.0
2014-04,Optimized SIP,0.0724426047463025,0.0
2014-05,Equity SIP,0.1225192786011279,-0.08315504017722164
2014-05,Equal-weight SIP,0.07783230005929179,-0.0028250157870535197
2014-05,60/20/20 annual rebal,0.09599045808410284,-0.024905010529621796
2014-05,Risk-parity SIP,0.07222318719073344,0.0
2014-05,Max-Sharpe SIP,0.07160065787265621,0.0
2014-05,Optimized SIP,0.07192706831975439,0.0
2014-06,Equity SIP,0.12457957235066665,-0.08248316156489666
2014-06,Equal-weight SIP,0.08076620420859827,-0.0023770528054969375
2014-06,60/20/20 annual rebal,0.09865389384783002,-0.02236267328069419
2014-06,Risk-parity SIP,0.07355634932500688,0.0
2014-06,Max-Sharpe SIP,0.0729828157944411,0.0
2014-06,Optimized SIP,0.07326270668673773,0.0
2014-07,Equity SIP,0.11671676247059898,-0.08182926269266755
2014-07,Equal-weight SIP,0.08551511534040969,-0.0019592811448919667
