Month,Instalment,Total invested,Equity value,Bonds value,Gold value,Portfolio value,Monthly return (TWR),Equity target weight,Bonds target weight,Gold target weight,Equity actual weight,Bonds actual weight,Gold actual weight,Bought,Sold,Costs
1995-10,10000.000000,1530000.000000,1389278.094659,1070551.353177,518210.910942,2978040.358778,0.010321,0.333333,0.333333,0.333333,0.466507,0.359482,0.174011,10000.000000,0.000000,10.000000
1995-11,10000.000000,1540000.000000,1425449.796485,1088047.742679,524265.957257,3037763.496421,0.016641,0.333333,0.333333,0.333333,0.469243,0.358174,0.172583,10000.000000,0.000000,10.000000
1995-12,10000.000000,1550000.000000,1477201.714955,1114760.552592,530338.328565,3122300.596112,0.024456,0.333333,0.333333,0.333333,0.473113,0.357032,0.169855,10000.000000,0.000000,10.000000
1996-01,10000.000000,1560000.000000,1482937.367815,1128450.921386,550217.862774,3161606.151975,0.009356,0.333333,0.333333,0.333333,0.469046,0.356923,0.174031,10000.000000,0.000000,10.000000
1996-02,10000.000000,1570000.000000,1574021.016384,1123604.068756,561873.500459,3259498.585598,0.027712,0.333333,0.333333,0.333333,0.482903,0.344717,0.172380,10000.000000,0.000000,10.000000
1996-03,10000.000000,1580000.000000,1574183.832087,1094535.494333,552644.992876,3221364.319296,-0.014722,0.333333,0.333333,0.333333,0.488670,0.339774,0.171556,10000.000000,0.000000,10.000000
1996-04,10000.000000,1590000.000000,1580620.645282,1084570.005301,551764.660311,3216955.310894,-0.004459,0.333333,0.333333,0.333333,0.491341,0.337142,0.171518,10000.000000,0.000000,10.000000
1996-05,10000.000000,1600000.000000,1621248.314636,1075915.900633,553683.814332,3250848.029601,0.007404,0.333333,0.333333,0.333333,0.498716,0.330965,0.170320,10000.000000,0.000000,10.000000
1996-06,10000.000000,1610000.000000,1645348.389416,1072292.979512,547068.736784,3264710.105711,0.001184,0.333333,0.333333,0.333333,0.503980,0.328450,0.167570,10000.000000,0.000000,10.000000
1996-07,10000.000000,1620000.000000,1591359.387944,1084874.332790,547541.163905,3223774.884638,-0.015554,0.333333,0.333333,0.333333,0.493632,0.336523,0.169845,10000.000000,0.000000,10.000000
1996-08,10000.000000,1630000.000000,1643736.447450,1112406.301989,556626.032071,3312768.781510,0.024428,0.333333,0.333333,0.333333,0.496182,0.335794,0.168024,10000.000000,0.000000,10.000000
1996-09,10000.000000,1640000.000000,1680396.919412,1106818.063507,554170.002399,3341384.985318,0.005603,0.333333,0.333333,0.333333,0.502904,0.331245,0.165850,10000.000000,0.000000,10.000000
1996-10,10000.000000,1650000.000000,1753086.255886,1140500.709708,554590.437524,3448177.403118,0.028881,0.333333,0.333333,0.333333,0.508410,0.330755,0.160836,10000.000000,0.000000,10.000000
1996-11,10000.000000,1660000.000000,1845150.011501,1177707.147094,553529.067284,3576386.225879,0.034182,0.333333,0.333333,0.333333,0.515926,0.329301,0.154773,10000.000000,0.000000,10.000000
1996-12,10000.000000,1670000.000000,1870627.155437,1178526.644746,543602.258410,3592756.058594,0.001776,0.333333,0.333333,0.333333,0.520666,0.328029,0.151305,10000.000000,0.000000,10.000000
1997-01,10000.000000,1680000.000000,1935000.130373,1164234.824272,526183.187051,3625418.141696,0.006290,0.333333,0.333333,0.333333,0.533732,0.321131,0.145137,10000.000000,0.000000,10.000000
1997-02,10000.000000,1690000.000000,2022861.800593,1187515.746999,517582.330674,3727959.878266,0.025456,0.333333,0.333333,0.333333,0.542619,0.318543,0.138838,10000.000000,0.000000,10.000000
1997-03,10000.000000,1700000.000000,2013552.672022,1174181.530495,528420.238748,3716154.441265,-0.005834,0.333333,0.333333,0.333333,0.541838,0.315967,0.142195,10000.000000,0.000000,10.000000
1997-04,10000.000000,1710000.000000,1948200.846871,1167355.747675,519666.870425,3635223.464971,-0.024403,0.333333,0.333333,0.333333,0.535923,0.321124,0.142953,10000.000000,0.000000,10.000000
1997-05,10000.000000,1720000.000000,2131417.455675,1192490.853719,522998.769003,3846907.078397,0.055328,0.333333,0.333333,0.333333,0.554060,0.309987,0.135953,10000.000000,0.000000,10.000000
1997-06,10000.000000,1730000.000000,2248672.872539,1221527.353521,521740.644168,3991940.870229,0.035011,0.333333,0.333333,0.333333,0.563303,0.305998,0.130698,10000.000000,0.000000,10.000000
1997-07,10000.000000,1740000.000000,2381173.642775,1255687.023170,498896.023586,4135756.689531,0.033438,0.333333,0.333333,0.333333,0.575753,0.303617,0.120630,10000.000000,0.000000,10.000000
1997-08,10000.000000,1750000.000000,2392794.257391,1258198.240717,502228.145489,4153220.643597,0.001800,0.333333,0.333333,0.333333,0.576130,0.302945,0.120925,10000.000000,0.000000,10.000000
